-0.9  -0.0678299  0 0.00663895  
-0.7  -0.0447348  0 0.00404653  
-0.5  -0.0265506  0 0.00329851  
-0.3  -0.0110982  0 0.00325826  
-0.1  -0.0123193  0 0.00376279  
0.1  0.00342137  0 0.00566813  
0.3  0.0304923  0 0.0142209  
0.5  0.132045  0 0.0564563  
0.7  1.66555  0 0.15646  
0.9  0.005  0 0  
