-0.9  -0.203142 0.01 0.0107235
-0.7  -0.132168 0.01 0.00862167
-0.5  -0.0781169 0.01 0.00534132
-0.3  -0.046776 0.01 0.00398515
-0.1  -0.0210906 0.01 0.00307357
0.1  0.000400011 0.01 0.00346253
0.3  0.0394124 0.01 0.0100708
0.5  0.0999565 0.01 0.0227004
0.7  0.0633183 0.01 21.93
0.9  0.005 0.01 0
