-0.9  0.0257884 0.01 0.00597716
-0.7  0.0131471 0.01 0.00251736
-0.5  0.00456586 0.01 0.00476306
-0.3  0.000545804 0.01 0.00647707
-0.1  -0.006374 0.01 0.00716081
-1  -1 0.01 0
