-0.95  0.00179918 0.01 0.00422601
-0.85  -0.00962718 0.01 0.0134208
-0.75  -0.017851 0.01 0.00914108
-0.65  -0.0133471 0.01 0.00364261
-0.55  -0.00521925 0.01 0.00338182
-0.45  -0.0174927 0.01 0.00864632
-0.35  -0.00927028 0.01 0.00308388
-0.25  0.000392725 0.01 0.00496723
-0.15  -0.00787085 0.01 0.00229431
-0.05  -0.00610892 0.01 0.0011739
0.05  0.00317541 0.01 0.00684441
0.15  0.00748214 0.01 0.00817752
